component_model_id,season,Model Week,location,weight
Dynamic Harmonic Model,2018/2019,48,Hawaii,0.9999995389401
Historical Average,2018/2019,48,Hawaii,1.14435950763864e-08
Subtype Historical Average,2018/2019,48,Hawaii,4.49616304630411e-07
Dynamic Harmonic Model,2018/2019,49,Hawaii,0.999999729303703
Historical Average,2018/2019,49,Hawaii,6.36649850662205e-08
Subtype Historical Average,2018/2019,49,Hawaii,2.07031311778382e-07
Dynamic Harmonic Model,2018/2019,50,Hawaii,0.999999797546297
Historical Average,2018/2019,50,Hawaii,1.66116449661952e-07
Subtype Historical Average,2018/2019,50,Hawaii,3.63372531476826e-08
Dynamic Harmonic Model,2018/2019,51,Hawaii,0.99999991847286
Historical Average,2018/2019,51,Hawaii,1.14787604638041e-08
Subtype Historical Average,2018/2019,51,Hawaii,7.00483794033176e-08
Dynamic Harmonic Model,2018/2019,52,Hawaii,0.999999902948722
Historical Average,2018/2019,52,Hawaii,1.7149643587124e-08
Subtype Historical Average,2018/2019,52,Hawaii,7.99016340858452e-08
Dynamic Harmonic Model,2018/2019,53,Hawaii,0.99999944422216
Historical Average,2018/2019,53,Hawaii,1.56439293345527e-09
Subtype Historical Average,2018/2019,53,Hawaii,5.54213447327202e-07
Dynamic Harmonic Model,2018/2019,54,Hawaii,0.931941920525027
Historical Average,2018/2019,54,Hawaii,2.04804972791571e-06
Subtype Historical Average,2018/2019,54,Hawaii,0.0680560314252446
Dynamic Harmonic Model,2018/2019,55,Hawaii,0.999999670014292
Historical Average,2018/2019,55,Hawaii,4.29155926679497e-09
Subtype Historical Average,2018/2019,55,Hawaii,3.25694149189373e-07
Dynamic Harmonic Model,2018/2019,56,Hawaii,0.999999452563149
Historical Average,2018/2019,56,Hawaii,2.14038362281743e-09
Subtype Historical Average,2018/2019,56,Hawaii,5.4529646721521e-07
Dynamic Harmonic Model,2018/2019,57,Hawaii,0.777676338469963
Historical Average,2018/2019,57,Hawaii,6.87796318376332e-05
Subtype Historical Average,2018/2019,57,Hawaii,0.222254881898199
Dynamic Harmonic Model,2018/2019,58,Hawaii,0.999994786091865
Historical Average,2018/2019,58,Hawaii,1.76738746056494e-07
Subtype Historical Average,2018/2019,58,Hawaii,5.03716938935317e-06
Dynamic Harmonic Model,2018/2019,59,Hawaii,0.999999858601495
Historical Average,2018/2019,59,Hawaii,6.88080041195029e-08
Subtype Historical Average,2018/2019,59,Hawaii,7.2590500767266e-08
Dynamic Harmonic Model,2018/2019,60,Hawaii,0.999999961965097
Historical Average,2018/2019,60,Hawaii,1.70062022246166e-08
Subtype Historical Average,2018/2019,60,Hawaii,2.1028700526347e-08
Dynamic Harmonic Model,2018/2019,61,Hawaii,0.9999999872778
Historical Average,2018/2019,61,Hawaii,4.39757441750017e-09
Subtype Historical Average,2018/2019,61,Hawaii,8.3246255622428e-09
Dynamic Harmonic Model,2018/2019,62,Hawaii,0.999999985874073
Historical Average,2018/2019,62,Hawaii,7.0086627072798e-09
Subtype Historical Average,2018/2019,62,Hawaii,7.11726460730195e-09
Dynamic Harmonic Model,2018/2019,63,Hawaii,0.999999978848201
Historical Average,2018/2019,63,Hawaii,1.29934856278526e-08
Subtype Historical Average,2018/2019,63,Hawaii,8.15831325905734e-09
Dynamic Harmonic Model,2018/2019,64,Hawaii,0.999999856111808
Historical Average,2018/2019,64,Hawaii,2.59826014707964e-08
Subtype Historical Average,2018/2019,64,Hawaii,1.1790559017608e-07
Dynamic Harmonic Model,2018/2019,65,Hawaii,0.999999358098074
Historical Average,2018/2019,65,Hawaii,4.71463035065786e-09
Subtype Historical Average,2018/2019,65,Hawaii,6.37187296013159e-07
Dynamic Harmonic Model,2018/2019,66,Hawaii,0.896640956438538
Historical Average,2018/2019,66,Hawaii,6.87559451608743e-06
Subtype Historical Average,2018/2019,66,Hawaii,0.103352167966946
Dynamic Harmonic Model,2018/2019,67,Hawaii,0.999998580735
Historical Average,2018/2019,67,Hawaii,6.805655283333e-10
Subtype Historical Average,2018/2019,67,Hawaii,1.41858443434461e-06
Dynamic Harmonic Model,2018/2019,68,Hawaii,0.999999933823721
Historical Average,2018/2019,68,Hawaii,2.54035576351387e-09
Subtype Historical Average,2018/2019,68,Hawaii,6.36359235997038e-08
Dynamic Harmonic Model,2018/2019,69,Hawaii,0.999999988913254
Historical Average,2018/2019,69,Hawaii,1.7702961833331e-09
Subtype Historical Average,2018/2019,69,Hawaii,9.31645026090052e-09
Dynamic Harmonic Model,2018/2019,70,Hawaii,0.999999985053678
Historical Average,2018/2019,70,Hawaii,1.86524553391909e-09
Subtype Historical Average,2018/2019,70,Hawaii,1.30810759334384e-08
Dynamic Harmonic Model,2018/2019,71,Hawaii,0.999999995719193
Historical Average,2018/2019,71,Hawaii,7.6830835835149e-10
Subtype Historical Average,2018/2019,71,Hawaii,3.51249872893599e-09
Dynamic Harmonic Model,2018/2019,72,Hawaii,0.999999869722204
Historical Average,2018/2019,72,Hawaii,7.95814701845324e-08
Subtype Historical Average,2018/2019,72,Hawaii,5.06963253141076e-08
Dynamic Harmonic Model,2018/2019,40,Idaho,0.999997255941186
Historical Average,2018/2019,40,Idaho,3.28297756762574e-08
Subtype Historical Average,2018/2019,40,Idaho,2.71122903824856e-06
Dynamic Harmonic Model,2018/2019,41,Idaho,0.999999663977665
Historical Average,2018/2019,41,Idaho,1.15302270271106e-08
Subtype Historical Average,2018/2019,41,Idaho,3.24492107597386e-07
Dynamic Harmonic Model,2018/2019,42,Idaho,0.99999945013124
Historical Average,2018/2019,42,Idaho,4.16592057671642e-09
Subtype Historical Average,2018/2019,42,Idaho,5.4570283923757e-07
Dynamic Harmonic Model,2018/2019,43,Idaho,0.999999627027468
Historical Average,2018/2019,43,Idaho,5.38376749729268e-09
Subtype Historical Average,2018/2019,43,Idaho,3.67588764904598e-07
Dynamic Harmonic Model,2018/2019,44,Idaho,0.94766212286879
Historical Average,2018/2019,44,Idaho,3.061025145275e-08
Subtype Historical Average,2018/2019,44,Idaho,0.0523378465209581
Dynamic Harmonic Model,2018/2019,45,Idaho,0.999999648735766
Historical Average,2018/2019,45,Idaho,6.27595488373313e-10
Subtype Historical Average,2018/2019,45,Idaho,3.50636638510159e-07
Dynamic Harmonic Model,2018/2019,46,Idaho,0.795654716396163
Historical Average,2018/2019,46,Idaho,1.83980506175799e-06
Subtype Historical Average,2018/2019,46,Idaho,0.204343443798776
Dynamic Harmonic Model,2018/2019,47,Idaho,0.99999976891408
Historical Average,2018/2019,47,Idaho,1.64531999269097e-09
Subtype Historical Average,2018/2019,47,Idaho,2.29440599992725e-07
Dynamic Harmonic Model,2018/2019,48,Idaho,0.999999910637812
Historical Average,2018/2019,48,Idaho,5.0631070814557e-08
Subtype Historical Average,2018/2019,48,Idaho,3.8731116979591e-08
Dynamic Harmonic Model,2018/2019,49,Idaho,0.999999810104989
Historical Average,2018/2019,49,Idaho,1.89757597720092e-07
Subtype Historical Average,2018/2019,49,Idaho,1.37413410025181e-10
Dynamic Harmonic Model,2018/2019,50,Idaho,0.999999867344986
Historical Average,2018/2019,50,Idaho,1.32649904909758e-07
Subtype Historical Average,2018/2019,50,Idaho,5.10913199992184e-12
Dynamic Harmonic Model,2018/2019,51,Idaho,0.999999843765914
Historical Average,2018/2019,51,Idaho,1.56221766230113e-07
Subtype Historical Average,2018/2019,51,Idaho,1.23199431654002e-11
Dynamic Harmonic Model,2018/2019,52,Idaho,0.999999133148956
Historical Average,2018/2019,52,Idaho,8.66843174656279e-07
Subtype Historical Average,2018/2019,52,Idaho,7.86908180218593e-12
Dynamic Harmonic Model,2018/2019,53,Idaho,0.999999928838091
Historical Average,2018/2019,53,Idaho,2.01092964477002e-08
Subtype Historical Average,2018/2019,53,Idaho,5.10526128243119e-08
Dynamic Harmonic Model,2018/2019,54,Idaho,0.999999852001182
Historical Average,2018/2019,54,Idaho,4.24298298410909e-08
Subtype Historical Average,2018/2019,54,Idaho,1.0556898815894e-07
Dynamic Harmonic Model,2018/2019,55,Idaho,0.878329203622337
Historical Average,2018/2019,55,Idaho,0.121662997696202
Subtype Historical Average,2018/2019,55,Idaho,7.79868146103166e-06
Dynamic Harmonic Model,2018/2019,56,Idaho,0.893872383752555
Historical Average,2018/2019,56,Idaho,0.106123380645032
Subtype Historical Average,2018/2019,56,Idaho,4.23560241287912e-06
Dynamic Harmonic Model,2018/2019,57,Idaho,0.894962979547859
Historical Average,2018/2019,57,Idaho,0.105033031359958
Subtype Historical Average,2018/2019,57,Idaho,3.98909218345369e-06
Dynamic Harmonic Model,2018/2019,58,Idaho,0.907357700991581
Historical Average,2018/2019,58,Idaho,0.0926413430390663
Subtype Historical Average,2018/2019,58,Idaho,9.5596935267732e-07
Dynamic Harmonic Model,2018/2019,59,Idaho,0.908216557292483
Historical Average,2018/2019,59,Idaho,0.0917825184640006
Subtype Historical Average,2018/2019,59,Idaho,9.24243515978268e-07
Dynamic Harmonic Model,2018/2019,60,Idaho,0.9151149694739
Historical Average,2018/2019,60,Idaho,0.0848844825535661
Subtype Historical Average,2018/2019,60,Idaho,5.47972533467963e-07
Dynamic Harmonic Model,2018/2019,61,Idaho,0.920821557421051
Historical Average,2018/2019,61,Idaho,0.0791779501759775
Subtype Historical Average,2018/2019,61,Idaho,4.92402971316221e-07
Dynamic Harmonic Model,2018/2019,62,Idaho,0.928256318880706
Historical Average,2018/2019,62,Idaho,0.0717432907042201
Subtype Historical Average,2018/2019,62,Idaho,3.90415073663638e-07
Dynamic Harmonic Model,2018/2019,63,Idaho,0.929774763473956
Historical Average,2018/2019,63,Idaho,0.0702249137478072
Subtype Historical Average,2018/2019,63,Idaho,3.22778236576028e-07
Dynamic Harmonic Model,2018/2019,64,Idaho,0.931352071586396
Historical Average,2018/2019,64,Idaho,0.0686477236297048
Subtype Historical Average,2018/2019,64,Idaho,2.04783899172718e-07
Dynamic Harmonic Model,2018/2019,65,Idaho,0.927783782295715
Historical Average,2018/2019,65,Idaho,0.0722160037606445
Subtype Historical Average,2018/2019,65,Idaho,2.13943640396817e-07
Dynamic Harmonic Model,2018/2019,66,Idaho,0.926133103946422
Historical Average,2018/2019,66,Idaho,0.0738666716403797
Subtype Historical Average,2018/2019,66,Idaho,2.24413198400185e-07
Dynamic Harmonic Model,2018/2019,67,Idaho,0.934013222341737
Historical Average,2018/2019,67,Idaho,0.0659866134102488
Subtype Historical Average,2018/2019,67,Idaho,1.64248014549659e-07
Dynamic Harmonic Model,2018/2019,68,Idaho,0.934571828837363
Historical Average,2018/2019,68,Idaho,0.0654279396492324
Subtype Historical Average,2018/2019,68,Idaho,2.31513404807169e-07
Dynamic Harmonic Model,2018/2019,69,Idaho,0.934824364187666
Historical Average,2018/2019,69,Idaho,0.0651753640055154
Subtype Historical Average,2018/2019,69,Idaho,2.71806818372379e-07
Dynamic Harmonic Model,2018/2019,70,Idaho,0.934412701259182
Historical Average,2018/2019,70,Idaho,0.0655870479863334
Subtype Historical Average,2018/2019,70,Idaho,2.5075448489019e-07
Dynamic Harmonic Model,2018/2019,71,Idaho,0.937552730263576
Historical Average,2018/2019,71,Idaho,0.0624470311891777
Subtype Historical Average,2018/2019,71,Idaho,2.38547245791081e-07
Dynamic Harmonic Model,2018/2019,72,Idaho,0.929964338773554
Historical Average,2018/2019,72,Idaho,0.0700351933676552
Subtype Historical Average,2018/2019,72,Idaho,4.67858790932646e-07
Dynamic Harmonic Model,2018/2019,40,Illinois,0.893171556792682
Historical Average,2018/2019,40,Illinois,0.106798555672185
Subtype Historical Average,2018/2019,40,Illinois,2.98875351324009e-05
Dynamic Harmonic Model,2018/2019,41,Illinois,0.637437281304386
Historical Average,2018/2019,41,Illinois,0.362385115889335
Subtype Historical Average,2018/2019,41,Illinois,0.000177602806279139
Dynamic Harmonic Model,2018/2019,42,Illinois,0.42592692334093
Historical Average,2018/2019,42,Illinois,0.0741247166837331
Subtype Historical Average,2018/2019,42,Illinois,0.499948359975337
Dynamic Harmonic Model,2018/2019,43,Illinois,0.2713673913534
Historical Average,2018/2019,43,Illinois,3.82586209459137e-05
Subtype Historical Average,2018/2019,43,Illinois,0.728594350025655
Dynamic Harmonic Model,2018/2019,44,Illinois,0.526484558828206
Historical Average,2018/2019,44,Illinois,1.10436102013874e-05
Subtype Historical Average,2018/2019,44,Illinois,0.473504397561592
Dynamic Harmonic Model,2018/2019,45,Illinois,0.999988541950274
Historical Average,2018/2019,45,Illinois,3.55504127918324e-14
Subtype Historical Average,2018/2019,45,Illinois,1.14580496906404e-05
Dynamic Harmonic Model,2018/2019,46,Illinois,0.530606951060366
Historical Average,2018/2019,46,Illinois,2.16450817441815e-06
Subtype Historical Average,2018/2019,46,Illinois,0.46939088443146
Dynamic Harmonic Model,2018/2019,47,Illinois,0.991193693415169
Historical Average,2018/2019,47,Illinois,4.39027001494786e-13
Subtype Historical Average,2018/2019,47,Illinois,0.00880630658439201
Dynamic Harmonic Model,2018/2019,48,Illinois,0.97092317152777
Historical Average,2018/2019,48,Illinois,2.8576677564762e-06
Subtype Historical Average,2018/2019,48,Illinois,0.0290739708044738
Dynamic Harmonic Model,2018/2019,49,Illinois,0.79256257703103
Historical Average,2018/2019,49,Illinois,0.0689288637368379
Subtype Historical Average,2018/2019,49,Illinois,0.138508559232132
Dynamic Harmonic Model,2018/2019,50,Illinois,0.999999328608836
Historical Average,2018/2019,50,Illinois,6.54673163713798e-07
Subtype Historical Average,2018/2019,50,Illinois,1.67180004672904e-08
Dynamic Harmonic Model,2018/2019,51,Illinois,0.999999868763874
Historical Average,2018/2019,51,Illinois,1.09268517364542e-07
Subtype Historical Average,2018/2019,51,Illinois,2.19676082141659e-08
Dynamic Harmonic Model,2018/2019,52,Illinois,0.999999935454563
Historical Average,2018/2019,52,Illinois,4.04632040169224e-08
Subtype Historical Average,2018/2019,52,Illinois,2.40822329231611e-08
Dynamic Harmonic Model,2018/2019,53,Illinois,0.999999901526272
Historical Average,2018/2019,53,Illinois,1.55683325430646e-08
Subtype Historical Average,2018/2019,53,Illinois,8.29053952219955e-08
Dynamic Harmonic Model,2018/2019,54,Illinois,0.999999965621047
Historical Average,2018/2019,54,Illinois,1.98740529561238e-08
Subtype Historical Average,2018/2019,54,Illinois,1.45048996022043e-08
Dynamic Harmonic Model,2018/2019,55,Illinois,0.999999950161076
Historical Average,2018/2019,55,Illinois,3.31881782625989e-08
Subtype Historical Average,2018/2019,55,Illinois,1.66507461992546e-08
Dynamic Harmonic Model,2018/2019,56,Illinois,0.999999635384274
Historical Average,2018/2019,56,Illinois,2.16316305750549e-07
Subtype Historical Average,2018/2019,56,Illinois,1.48299420220375e-07
Dynamic Harmonic Model,2018/2019,57,Illinois,0.999999396340416
Historical Average,2018/2019,57,Illinois,3.61777068118291e-07
Subtype Historical Average,2018/2019,57,Illinois,2.41882516352212e-07
Dynamic Harmonic Model,2018/2019,58,Illinois,0.999999909181891
Historical Average,2018/2019,58,Illinois,5.50068526299148e-08
Subtype Historical Average,2018/2019,58,Illinois,3.58112560674092e-08
Dynamic Harmonic Model,2018/2019,59,Illinois,0.999999951260362
Historical Average,2018/2019,59,Illinois,3.37021088863587e-08
Subtype Historical Average,2018/2019,59,Illinois,1.50375295110591e-08
Dynamic Harmonic Model,2018/2019,60,Illinois,0.999999928071438
Historical Average,2018/2019,60,Illinois,4.11441481182323e-08
Subtype Historical Average,2018/2019,60,Illinois,3.07844136860507e-08
Dynamic Harmonic Model,2018/2019,61,Illinois,0.999999948516571
Historical Average,2018/2019,61,Illinois,1.39445305824506e-08
Subtype Historical Average,2018/2019,61,Illinois,3.7538898488606e-08
Dynamic Harmonic Model,2018/2019,62,Illinois,0.999999950397001
Historical Average,2018/2019,62,Illinois,7.27935640124754e-09
Subtype Historical Average,2018/2019,62,Illinois,4.23236428015454e-08
Dynamic Harmonic Model,2018/2019,63,Illinois,0.999999937934459
Historical Average,2018/2019,63,Illinois,5.77160326084851e-09
Subtype Historical Average,2018/2019,63,Illinois,5.62939379828412e-08
Dynamic Harmonic Model,2018/2019,64,Illinois,0.999999944929192
Historical Average,2018/2019,64,Illinois,6.00665738264464e-09
Subtype Historical Average,2018/2019,64,Illinois,4.9064150219577e-08
Dynamic Harmonic Model,2018/2019,65,Illinois,0.999999939704568
Historical Average,2018/2019,65,Illinois,1.18329195030395e-08
Subtype Historical Average,2018/2019,65,Illinois,4.84625122418938e-08
Dynamic Harmonic Model,2018/2019,66,Illinois,0.999999926979504
Historical Average,2018/2019,66,Illinois,2.19352659030548e-08
Subtype Historical Average,2018/2019,66,Illinois,5.10852304808319e-08
Dynamic Harmonic Model,2018/2019,67,Illinois,0.999999965727443
Historical Average,2018/2019,67,Illinois,1.26837091274729e-08
Subtype Historical Average,2018/2019,67,Illinois,2.15888477617731e-08
Dynamic Harmonic Model,2018/2019,68,Illinois,0.999999953609393
Historical Average,2018/2019,68,Illinois,1.81809229470892e-08
Subtype Historical Average,2018/2019,68,Illinois,2.82096839400758e-08
Dynamic Harmonic Model,2018/2019,69,Illinois,0.999999969220081
Historical Average,2018/2019,69,Illinois,1.19878769076653e-08
Subtype Historical Average,2018/2019,69,Illinois,1.87920421372879e-08
Dynamic Harmonic Model,2018/2019,70,Illinois,0.999999963105839
Historical Average,2018/2019,70,Illinois,1.55523225045906e-08
Subtype Historical Average,2018/2019,70,Illinois,2.1341838940036e-08
Dynamic Harmonic Model,2018/2019,71,Illinois,0.999999974120239
Historical Average,2018/2019,71,Illinois,9.82391660895592e-09
Subtype Historical Average,2018/2019,71,Illinois,1.60558439014427e-08
Dynamic Harmonic Model,2018/2019,72,Illinois,0.999999968523643
Historical Average,2018/2019,72,Illinois,1.24638591620704e-08
Subtype Historical Average,2018/2019,72,Illinois,1.90124982231293e-08
